8258 24801
2813 6450 -74
2566 3600 550
6080 576 702
3509 2628 -699
6964 3733 302
2783 2000 753
1765 8084 -580
7746 5977 717
4755 1345 -303
7465 3011 128
150 1869 -648
2697 7253 904
6534 6786 499
7134 4568 -998
3119 4791 -343
7881 5492 804
3861 3761 -679
1443 1508 -315
2810 871 -842
1587 413 -483
5700 5404 324
7648 724 463
1219 8056 -440
3838 6868 -829
6604 5597 459
4022 690 144
2945 5675 -18
6562 2169 653
5603 3002 -274
6337 4626 345
6969 1150 -511
7428 7390 746
951 6690 775
81 6502 939
1338 4896 -872
2991 7848 -850
3990 334 -614
6925 4694 733
3724 7335 421
5521 5967 -59
7633 5603 -105
5244 7219 -846
224 7523 -487
1586 1623 -30
2961 3936 251
5413 1395 -827
5556 7100 -933
215 4599 657
2948 6197 585
4456 6664 -839
1949 7532 -134
5921 1713 68
618 2493 -157
6295 8201 -986
3099 1877 321
854 1024 -891
2276 6075 -588
3734 972 948
3333 5589 -585
6220 1391 684
2839 7354 -134
7040 6571 788
3798 268 33
5322 2761 -1000
263 13 -19
2701 5063 304
1854 1544 -15
4334 324 270
2954 1136 -973
1642 3566 -468
7751 6807 -404
745 4523 -668
1092 1881 -659
4540 6549 -14
4004 1477 -603
7452 7610 86
3981 2428 883
4350 3700 269
7730 5760 -958
7670 4011 -979
1921 4244 -194
1878 75 -685
5674 5451 545
1820 1345 487
4082 5166 899
6973 5463 52
7039 2238 -14
3682 3411 721
4947 7870 -745
3584 708 -969
2378 120 -473
4830 4076 -760
1794 3226 127
3644 3687 -605
446 77 -645
4065 4908 -965
7098 1056 764
5725 219 180
7570 2016 454
6137 5038 261
447 4207 569
2554 3564 116
209 8085 -684
845 3404 661
4458 4772 -46
3414 7783 -668
3501 4561 -709
2842 6455 664
3837 3720 -108
5638 6042 -448
6292 1684 -82
6898 2992 665
92 6205 411
5503 1954 754
1890 6005 -888
98 6395 -925
5415 4392 -719
5656 4861 637
7698 4468 -380
1419 5228 -707
3559 6945 -553
871 2490 229
6496 5517 -805
6106 7666 37
1682 2921 63
7184 4786 -898
2653 6540 961
4655 4353 -335
4492 7959 253
3210 7446 770
4589 397 -315
2272 1118 -942
6378 1665 222
3249 4228 -639
2210 8219 639
3968 4708 478
2807 6743 -408
2498 3528 942
3350 6519 -674
7799 5817 -980
4174 3707 924
7597 2762 -226
8239 5513 863
2305 1827 460
6651 2376 45
5536 4597 -281
5998 4904 -450
4863 838 -388
5310 1825 -338
4527 7722 637
4035 5599 140
7606 8099 849
8083 1580 506
7794 4558 -342
4129 3323 727
2506 2351 -201
979 7518 -459
347 7981 -191
6040 5451 -19
4232 4405 -366
2327 777 -150
1422 4612 773
7969 2496 -98
2136 2482 -461
8030 719 752
3121 7801 -233
5510 1591 -632
5674 6336 -537
7905 6446 -790
1816 1252 -26
2710 7636 485
3050 7262 -319
961 1691 -517
3548 3651 -140
4447 4002 -78
5702 903 53
134 5707 94
800 7230 390
4060 5926 547
6094 2512 848
7882 5601 -323
3391 5486 -17
803 3911 182
4026 773 -803
900 3644 -976
3798 5290 -390
7687 3411 -273
7879 495 950
4530 4454 866
5988 7522 49
7905 4245 408
3905 5008 -747
73 7313 -953
21 5800 -205
5572 6373 -237
4716 6423 17
3227 7035 10
1954 57 -781
4778 6063 -270
5590 1860 -301
1968 1405 987
5622 4723 459
5469 7144 -820
6042 2921 -753
1452 1086 153
6425 4861 206
3741 7153 -678
1648 40 -112
4448 4523 372
5983 2778 -946
4873 3098 525
2905 502 871
7759 5055 -897
4134 6264 -779
5639 2494 681
5279 6874 -116
7169 1431 750
5538 5188 -362
5269 7383 -830
6558 7817 489
1353 4785 721
5125 7350 451
5843 738 537
3779 799 830
7604 7840 137
6256 4956 307
6967 5961 -544
7154 3458 -590
5987 6289 -447
2366 6250 -101
6104 3484 -125
6131 489 -314
689 6019 -684
5617 270 517
1523 3148 275
1480 3215 -280
4732 1717 -540
4828 7819 693
1679 3049 -351
3052 4427 208
6116 3393 563
8232 6270 -635
7397 1217 941
7572 6050 -893
444 8042 -748
3106 4940 -526
3389 707 723
3667 3547 458
6777 4258 -917
627 7143 -446
3789 5354 -356
939 5427 702
7990 3472 95
4630 5557 387
6149 5644 -116
1392 5813 -834
4734 1280 -840
3569 1121 -324
4486 4568 -320
3296 3506 310
6038 5661 304
5983 5779 -836
500 4537 -20
4280 6179 216
7905 6305 -673
6399 568 204
6199 6270 -484
5651 4087 912
1713 6602 -120
5826 4548 -396
2407 2995 111
3831 5787 -622
5105 6721 -157
220 603 -247
6237 6296 850
4877 5218 -543
116 2017 -760
1756 5944 329
4413 6870 -932
50 5009 -907
3234 6475 -447
2015 5031 91
7267 6401 703
7300 5910 884
4041 3994 -603
1694 8245 995
817 3701 -734
6244 1928 29
2362 1734 -638
2462 5388 237
2963 1118 786
705 5803 -667
2922 5819 -975
995 6388 761
310 764 -297
753 5054 611
646 1156 591
3529 3429 405
177 3046 857
5799 6971 214
3707 5662 663
7064 1847 -739
1132 3859 -55
2947 520 877
5942 2293 -123
884 4686 949
7872 2720 -44
7429 677 -202
2302 1753 -254
6938 4564 -509
2318 5095 -443
417 7464 822
5205 384 580
3507 385 682
4290 1921 -878
3318 3433 -650
2329 7102 -194
3165 2662 -796
4730 1108 -967
6316 79 215
5616 5644 261
4893 2600 682
1960 5821 857
4318 5834 -300
6797 6575 89
5713 1008 554
628 2203 -783
4363 3485 947
794 235 818
7384 2742 64
4141 7731 995
1260 4465 -589
1358 6549 -896
6443 8094 785
6701 8129 947
2464 3475 -119
3947 1019 -964
2579 4575 169
4116 3635 -393
5127 3541 81
4822 7509 600
3257 2465 373
5392 6190 626
182 7239 -576
6977 1633 -14
7411 6059 -569
3168 8208 769
6000 1808 -866
4872 5219 433
6482 7081 397
4958 5032 -716
4327 143 -380
5433 7393 731
4488 7310 -216
964 5284 129
6826 5130 -184
3621 2819 174
6548 1757 846
4147 5518 249
7871 1185 918
3117 599 -417
2188 3621 731
1404 3790 -505
2290 2824 -436
2482 2840 -87
7005 2014 -822
3451 4848 216
4057 5731 -368
5027 4380 -264
3870 2646 -358
7107 7182 -466
4142 3437 -421
2159 2441 72
6969 5868 70
2564 5933 566
5447 848 752
7539 5093 -976
5664 3429 550
1860 5889 -73
1048 656 -194
3468 2846 492
3537 3047 91
5722 6090 28
1146 7562 906
2514 4850 -668
2395 6284 930
4209 4984 763
5687 5278 -313
6486 1933 761
3908 4185 -166
2717 3864 374
8063 7519 58
7542 5780 704
1466 854 -802
432 6714 -727
5296 3939 83
5925 3301 350
6937 1395 630
6426 6532 -762
164 3261 498
5896 1759 -370
3887 3967 -649
1538 1728 -890
3263 3135 -874
2395 5291 595
13 4281 -320
3686 756 459
3028 5871 307
4080 4510 436
1059 959 -307
3255 1909 -405
2604 8185 535
220 6222 3
4954 1108 161
4290 8195 121
7849 4793 325
6555 2538 642
7503 6832 355
6713 4036 725
5475 5143 970
4437 7450 -467
2456 1615 -826
294 718 -834
3832 7684 -403
960 7077 511
7121 5641 840
7108 4896 912
6741 8051 -119
1329 7238 995
4587 5018 -99
1681 536 332
147 6630 730
1129 1687 763
4975 5261 -738
915 1347 429
5455 859 556
5405 4623 -69
6395 5847 -859
3515 6851 733
2835 3276 879
7284 6077 -638
2446 178 -76
2831 3324 10
6998 6895 -356
6759 5652 120
6916 4294 783
833 880 480
5633 4694 717
4754 1646 -377
5399 2499 -87
136 2939 -145
2082 7434 784
655 8106 776
3908 4814 -154
5628 2716 166
4896 5516 -819
3954 1560 -190
6407 2456 -470
7780 3926 130
3956 4120 420
330 1285 -790
5727 2431 188
6704 3563 -194
5243 15 -741
2047 433 327
7327 5369 -48
6006 7149 -140
5361 948 540
6332 6601 46
5147 6335 -554
7352 4126 320
4871 1732 -237
2653 2723 -852
8204 2495 -178
406 6374 756
1907 1785 787
3715 1079 864
8076 492 604
4742 3851 -402
830 1671 -26
3168 816 -386
1106 4158 709
3611 5821 936
3332 2474 -950
905 2533 479
6634 4161 590
3828 4358 110
7018 6904 158
5464 2981 -286
7823 7228 122
5412 6879 979
5872 7851 419
2940 5467 -51
6207 3560 -38
3489 7298 888
3933 4421 -505
264 2461 -369
3705 5169 384
6145 2730 -248
1564 8067 522
7615 6098 -280
1062 243 -279
4384 521 -528
1565 4784 -92
570 3448 -858
7148 5598 -589
4053 7198 696
4354 6712 418
7100 7549 -436
4908 8095 -966
3869 7132 701
7479 4099 -720
7275 4517 407
5640 448 935
6580 6686 308
2738 710 654
5413 2194 392
1109 4305 -675
2537 2316 -906
1145 5517 -449
2193 7573 -918
6782 4372 -581
7562 4392 136
6368 4464 -858
7960 1395 -387
1332 7556 771
6380 145 -541
3848 4287 71
3078 3327 -546
3646 4399 685
1901 5207 142
2910 1188 870
4237 847 -823
835 3074 687
2296 221 -828
6982 6743 -354
6916 1749 467
4134 1960 663
7415 2242 -330
3097 1488 -561
6843 4863 891
2918 989 43
4021 4708 -90
6073 7245 813
7483 1810 -304
6646 3410 760
5087 10 -518
5541 4704 -825
7824 5298 129
4011 1838 329
7072 1073 60
7285 7986 -972
910 1081 -161
8232 3042 464
5491 2931 794
2067 1581 628
4380 3271 -868
1396 5231 -13
1970 8013 595
7151 4796 513
1510 588 -761
6263 7036 505
647 3647 -291
4084 366 -288
409 7529 358
5679 7073 -585
808 6513 -898
1267 7081 614
5896 7153 600
7213 6060 -305
861 3838 388
3998 1579 262
5522 7556 -867
5691 2269 706
6490 6062 -548
6782 4357 257
898 5489 24
7630 6328 -889
2792 2622 96
2483 1546 -235
2327 4020 469
3781 6840 924
3881 7090 -383
2794 4963 -170
1305 4665 968
3330 4686 -608
778 2112 291
660 1665 137
8232 6967 401
2803 2280 -599
6383 6054 607
6110 904 832
4472 8181 -589
2434 3470 156
6992 5723 696
7931 4661 -467
5378 5451 -245
2543 8015 -652
7126 4906 864
701 1020 255
4071 1664 551
4379 7645 -35
2348 2966 -669
3152 7772 -386
6339 825 83
3905 4448 -549
2168 8248 726
1269 882 -531
998 1786 -819
8166 6582 -206
6858 3143 846
3376 331 232
3223 1454 595
4091 2463 557
6933 7271 788
4537 7863 579
2929 3331 672
1365 1322 -877
3061 3017 409
7283 2153 -7
4257 5633 -622
6002 6083 -530
494 3617 -462
4854 3901 209
3731 3843 -307
8172 600 882
7686 4337 -48
785 4824 -141
827 7658 84
2642 798 850
2383 869 150
3617 5902 170
4663 4160 -601
4998 4556 -846
3875 4512 700
4638 4482 245
2199 173 -142
6515 7248 -855
2355 3709 462
7792 4771 -966
3099 3442 -165
7646 2097 356
1147 2284 47
3004 6250 -240
6870 4349 -710
1175 7143 -362
4036 7658 734
7930 6284 563
5899 5080 641
920 2574 147
3097 3174 -303
6205 5931 -689
4334 960 395
4639 6511 260
6344 2768 -31
4333 3636 -231
4608 2396 537
4326 1122 504
4508 2643 280
240 1406 -350
6884 2429 -970
3157 479 737
4778 4210 209
6660 2013 621
214 5271 630
4790 1324 -370
950 4444 -700
2711 2844 381
1757 8226 862
4289 6319 262
734 5239 855
7251 6857 493
3108 215 570
6517 4878 419
7312 1709 -554
2892 3835 -545
3576 6253 -490
5912 5376 370
2150 2335 304
4361 3225 -327
3719 7817 -574
3351 498 923
3004 7039 632
493 4817 -963
7435 4024 45
4343 100 243
4693 863 965
1159 840 -290
1649 4449 31
3202 6600 745
4004 2235 963
7882 5382 701
2153 1022 -891
677 105 897
7040 3895 -620
5152 7471 201
7880 5781 80
3159 4234 -627
6947 2052 -92
7186 354 -585
3620 3488 127
7831 7442 -872
2507 7035 769
806 825 -555
5438 3123 -205
7440 6497 786
1469 4442 818
924 1558 617
1472 2503 -20
5303 2038 298
3109 1125 -622
1165 305 997
1157 3478 -814
7767 7250 -457
3050 2077 303
7221 2611 399
3958 280 560
3723 7746 341
818 1441 387
6648 1248 393
5106 7124 516
7763 7996 -744
5527 4531 -705
6429 5872 -592
5910 6513 -218
1028 6566 432
7586 7225 526
1566 1554 -442
2360 7673 -957
8070 1819 905
87 8092 350
1297 3121 469
3381 6978 397
7659 1903 84
4009 4422 214
5888 138 308
1726 4389 -577
273 3204 208
5252 1391 262
6291 1778 -66
1390 7981 -605
5551 2462 314
5177 713 -550
7497 648 481
2013 7087 -177
7221 2959 -448
1842 7446 573
1432 4241 376
1086 4198 958
2937 2315 -651
2347 312 -356
2166 6237 -688
170 7262 96
3416 6336 -854
563 7699 413
7520 3120 -211
4703 4727 -567
6852 4583 87
2190 2199 -427
3369 5785 463
6083 7349 726
1613 1344 -14
3760 7453 -628
4148 6519 383
5098 1251 -349
2095 912 597
5257 7086 55
4820 3304 -321
1637 2815 -78
7802 6269 370
1061 520 -143
6030 3340 143
6902 5378 217
35 6661 -538
4619 3114 192
3084 4861 183
263 3527 470
1640 3046 684
2347 7931 -218
3616 1382 883
6615 1638 -122
4375 3210 -826
4157 2575 67
6059 6912 633
6100 1711 338
87 5065 -763
3757 2121 -231
7886 3018 -90
7208 2215 251
3130 7554 369
2366 1832 -502
2417 4051 -333
68 5570 899
3375 1018 535
1653 7165 -109
4984 5717 -480
5713 6821 -262
6830 1432 -550
4848 2800 170
7980 4640 -709
3565 6064 -736
2652 5924 -62
1798 7821 -551
4466 7798 784
5696 2997 -870
3455 1080 -953
2941 6040 17
6997 2483 834
7350 4055 344
263 2299 805
6756 7066 -294
5714 4343 -183
6976 3951 210
2505 2153 532
5798 5933 527
2832 6993 -714
5735 7211 -682
5854 5070 -287
4907 2605 165
1147 3258 694
5766 3127 613
513 3251 791
8020 6650 865
5194 3871 802
1865 6284 472
4746 6669 -463
2104 3464 -872
2935 6817 703
7012 6159 -943
5399 6539 -164
6317 896 922
4428 4893 716
1457 402 57
1017 7516 584
127 2930 788
6118 4759 -859
5230 1384 -343
6064 4384 -989
605 7415 -875
4719 4416 442
2317 2803 444
1559 669 700
7740 543 738
1650 975 84
4816 5512 -170
2517 2611 515
2715 3333 -998
2107 7326 233
5673 2592 548
3508 7580 333
4891 7418 193
7450 6404 -512
3099 4644 491
776 6917 -871
3720 7980 -855
4966 875 -834
7661 957 -990
2764 1710 -233
5627 4642 -275
6514 701 513
2663 2204 677
3389 3172 171
6297 7204 -266
1834 4075 528
7137 3756 -155
7692 1453 -831
5287 3629 623
3941 2094 -297
845 7395 -327
4389 5543 -646
2597 6722 154
5385 2783 93
1824 6554 966
2115 1061 -100
7021 1088 473
3289 1388 486
5303 4193 -396
577 7573 971
7070 6659 921
3192 599 897
3146 3934 -919
212 581 984
3858 8171 77
3449 4998 -271
4086 5996 905
6873 8001 446
2233 6885 671
5711 6274 917
634 206 481
2498 3095 325
2554 541 245
5849 1897 -881
4289 1722 525
7308 2571 -709
553 4318 354
6930 6781 766
7202 1472 164
7664 7248 531
5664 6704 -983
650 2678 887
2962 4115 986
1897 5295 287
6571 2590 998
4146 4749 334
2804 4965 -548
5790 5712 732
3438 8196 669
1927 5509 -969
69 373 -924
3567 3692 660
2778 5715 -235
854 1892 687
1810 4558 584
6085 5619 -71
7955 4369 551
6200 3494 488
5288 5782 33
98 7982 -157
4152 5130 675
4684 1413 851
4682 1203 541
2553 4512 389
7251 184 -574
6658 6988 -973
8045 3480 -598
4151 1824 -410
3558 1887 -848
1458 1368 245
4764 934 -937
7183 4360 256
6661 6161 -809
1595 6854 -404
6886 7028 647
4243 2445 -557
1490 926 208
2506 4626 893
4459 2586 -530
7950 7211 -47
70 4423 -79
1937 1239 -497
5862 2680 -582
4793 4057 -501
2699 6709 -542
6657 5767 -682
1789 7061 745
5268 2215 805
3792 5304 97
2003 1813 -919
7667 6191 -641
2329 6484 849
8213 6448 -774
1123 1528 960
4836 7929 -802
2545 4788 -889
3692 6473 931
6375 7826 239
6868 694 -461
7481 4504 -458
1653 7746 -843
5391 7089 -244
4695 3279 919
537 3056 -382
2493 315 23
1008 7286 -191
1621 1832 941
5875 7240 -376
4076 6720 -345
4638 1176 -535
2842 3531 60
3970 2880 -590
1306 1504 -739
2135 1832 -346
2104 3710 -303
2445 6819 773
5436 3593 317
1169 7438 506
7565 4496 495
4422 7942 706
2310 1361 -684
4254 4684 -792
6149 2147 -105
553 6063 -160
5479 3495 -807
5302 1817 110
1510 6776 -111
629 4519 907
1076 2639 801
3399 3467 -617
8029 1775 -488
6573 2535 -215
5444 6561 -742
4893 4214 435
4269 1324 134
3296 3405 754
2776 6151 957
6466 2682 854
5029 4554 740
2397 1112 -414
6315 7129 783
6155 3985 -867
1920 7 603
4624 5993 286
2311 2620 892
7311 849 393
8165 3922 588
172 228 -998
740 5977 799
4547 579 -344
245 3701 -636
8128 3821 567
7191 6178 347
7054 602 -460
4872 4849 955
1347 3182 350
6077 4439 576
2164 5406 255
4193 1363 -150
5324 3585 940
35 2564 47
1445 624 -945
2403 1728 -299
1054 3648 -467
6800 4437 525
1373 6153 -765
2857 1356 359
7481 2490 40
1067 3949 180
3046 619 668
3808 2904 -578
2734 1716 419
3507 6682 514
3365 209 870
2213 4556 299
4520 4686 38
6018 3114 671
4864 5346 -71
7660 6423 -545
6024 5711 -13
5453 1933 -467
2549 3010 -754
806 8103 664
4088 8220 975
845 2853 -349
5862 3701 326
4846 1262 -123
1544 2336 -320
1366 299 742
168 599 -636
191 2647 -847
6907 3904 -241
7751 3340 -726
5586 7296 -628
7312 7849 -459
2534 2425 -307
7669 2966 700
5971 2702 74
3240 4028 770
7142 457 434
4364 934 -767
8107 4863 56
5719 1724 -537
4205 1286 -158
3891 4086 -546
8033 8227 675
4057 2071 520
1017 2998 -730
2144 3461 -123
1107 1651 244
5545 2411 78
6165 5040 163
7987 4745 196
2064 2464 -728
1281 6939 52
5117 2630 415
5033 436 965
1306 493 -627
628 7288 -22
7060 510 500
5138 5159 714
2023 2981 -967
6812 7035 -356
3399 3648 780
3635 5804 335
6795 5682 -549
2480 7431 -714
7559 3922 129
4267 589 378
7719 6536 146
4603 1536 -522
5728 3675 950
6707 572 619
2608 3300 62
4613 2308 376
941 208 790
6433 1296 -559
4828 5804 495
6079 4811 -477
6067 2306 -473
6972 4689 26
4311 6830 -865
4054 2127 742
4046 4901 -618
4467 963 162
1316 133 -245
6460 2773 -679
209 2080 -825
1195 3362 -626
173 6576 -393
4186 6630 476
232 5451 448
1687 4744 -540
89 1279 364
5979 652 -94
98 5104 -352
6818 7069 779
3581 4807 288
741 4074 472
5735 850 -100
5411 2364 347
5066 2173 -878
6959 6512 703
3736 8125 -631
3955 1546 -368
829 7308 -228
3587 3326 -594
940 868 864
4991 2776 10
4328 1021 268
2401 5101 -289
5655 5177 -539
1567 3903 242
5717 6922 -866
7297 2872 -622
5533 5162 -997
2271 450 -149
4872 6787 -314
2618 2601 940
6501 2773 -405
7391 1571 736
8238 3723 972
425 6596 504
3214 2308 -256
6309 573 782
2780 422 284
59 7541 951
1840 7774 511
285 5860 -421
157 2839 -600
1302 6360 -740
2546 5018 758
3407 7145 677
3783 5730 692
1639 154 871
3397 4351 -742
2803 621 -143
981 8005 -144
8099 338 -150
5430 5041 -578
2957 6173 -397
1035 6416 584
4845 6480 921
6479 1525 435
2836 5293 -581
5331 1544 -356
48 3573 359
4974 4351 -677
5767 6982 -174
4880 1301 581
5291 3767 162
13 4062 -643
98 7191 314
291 5492 18
1763 5987 10
1367 5988 -408
1643 7451 -202
2056 7 476
6690 1407 -312
3483 6941 956
7118 2673 501
8213 777 -100
883 1208 -107
6010 4989 -378
2776 4366 236
6610 1496 981
7433 2314 642
4864 8111 -775
5878 3033 -700
1595 3832 648
3194 3498 926
2031 1236 348
3118 6541 -524
4671 7650 -261
5242 3033 52
3933 6270 -266
5101 6423 520
8233 6600 -498
1867 608 -314
2625 2984 -936
3774 3938 862
1633 7595 -330
7599 4981 -200
6662 6806 906
5401 3047 -379
5365 6888 -308
1893 7643 -692
2321 7599 -346
3185 1908 -442
1033 8200 222
3085 6701 763
337 1765 -261
3311 947 -258
3451 6185 550
926 6409 654
1628 662 936
7713 7122 627
4322 4229 458
1136 7459 166
6721 2409 -526
7250 7388 166
4579 1183 878
5195 1974 400
7895 2509 255
1985 630 658
2028 3569 557
7315 2384 -888
3672 8208 365
6973 6143 48
251 6992 -274
3811 1124 -615
7160 6617 285
7717 1827 641
2391 2308 840
3754 1620 18
4537 1989 202
5178 5149 298
6733 5056 459
6209 1746 770
5955 3026 -621
7411 3419 -698
5281 2793 972
1605 3833 141
2085 2718 461
1216 7244 -507
290 1385 -627
1746 568 -814
7783 5375 687
1889 6099 -366
7779 490 291
6441 196 -562
2410 34 284
2216 4157 -687
2200 4466 -859
5097 875 -900
6111 3362 620
3513 2820 238
6177 7710 943
5294 1530 939
457 655 78
3589 7116 598
6220 7868 -18
1789 6564 -498
6182 6224 656
2985 7198 946
6500 7127 14
5892 3134 -150
645 5839 712
328 3985 -900
1358 442 214
505 757 -2
20 180 760
3817 367 938
1798 2438 228
1622 3935 -71
6321 4766 -730
691 4703 -973
5857 5601 748
4569 3311 -264
4478 2608 550
6987 7021 105
8165 5500 629
5646 5843 -729
4401 1674 -583
1288 2087 130
5353 6489 -732
4188 3333 115
4891 2425 -90
8092 5113 305
3894 3391 839
1211 3412 989
4875 3931 -214
3156 2352 209
297 1915 -207
4815 5945 -322
2935 5248 53
1872 477 327
1420 8206 -569
863 7160 926
1681 6626 -650
8091 2584 392
3177 1004 67
7209 4426 529
889 3274 -588
6034 7102 721
2909 7570 664
2197 2828 -540
1037 375 332
867 5088 -940
1626 3164 312
1797 3457 -658
1274 2755 813
7965 2052 715
2070 6194 271
4768 841 583
4330 3440 -641
5393 3541 -792
7221 4711 -79
4032 19 163
7176 3079 302
2242 6483 -173
3491 2603 -27
3321 1933 798
8190 4285 -294
7573 6218 -164
2295 6712 -699
2448 6369 -624
410 1750 48
3728 7961 -837
4075 4496 -87
6080 2324 34
2013 3796 29
8109 5325 373
8090 550 613
1004 3949 203
1211 5324 -704
1292 4665 -979
2356 986 -101
5520 1391 -442
4458 5480 -894
1036 8125 -440
7231 4260 852
2758 4503 91
7724 2123 298
4416 6432 -618
4620 5302 352
6214 1438 -634
6604 6695 912
450 730 370
4863 6118 711
1674 3144 -707
6029 2083 428
7160 5115 617
5450 2377 -428
935 5044 -889
5037 4060 338
4004 2332 -327
4449 2941 228
4790 6231 21
2323 1260 908
7594 3827 203
3581 1044 -552
2984 7433 -685
4840 2530 -173
7593 761 755
808 4822 -556
4211 7029 -59
7648 6979 -217
3931 5544 -348
2996 6564 -408
3076 6614 724
5859 3139 -590
760 710 161
6075 1477 770
3402 4443 -613
3815 2711 423
4497 6245 -776
3617 754 -828
1580 6361 78
2596 5375 434
2123 2337 280
2268 3958 553
2606 7094 660
6686 3829 -909
3550 4659 492
7667 1145 276
14 3201 -492
2010 1460 739
7222 1540 570
7909 7941 -353
6930 2080 759
3116 3149 -120
4068 1095 336
4812 3888 220
5108 1370 -749
6988 1643 -966
5554 1437 -230
335 5744 -238
4994 86 -779
6520 4521 -106
4779 287 -332
2952 7430 -701
4137 5727 729
5136 2340 460
6854 7998 -94
5266 6916 -449
6862 2548 -969
7324 528 43
5675 1629 -604
3615 4455 -445
843 7523 -347
5191 6585 592
5940 6289 498
7442 4049 851
4403 6816 -652
5795 4781 66
7329 828 358
1747 127 -605
3275 5980 -162
144 6343 -273
6173 1609 717
3410 1190 677
6557 4100 -93
5555 1949 -414
6593 2155 231
7559 6719 35
1159 1574 -746
5860 1435 -267
3851 7302 -478
7002 1160 489
6217 2698 -47
6049 5140 169
5281 247 -248
6291 1539 956
5553 422 -137
5254 2229 -180
3409 7247 -598
4488 2105 509
806 1434 37
7886 343 212
2273 134 475
4420 1912 549
3016 922 -107
6556 2320 29
2189 5417 92
1118 3955 348
3078 1265 768
7521 5730 867
2 4352 513
7458 2268 320
5746 5255 113
330 4823 -169
714 924 743
1249 3934 280
8215 7441 948
7107 348 -889
1425 4646 894
7902 611 -873
1890 2385 672
5145 8022 -809
8126 5809 -589
7485 5186 198
7269 6789 -375
5068 2986 449
3260 1547 13
497 5126 229
138 2706 -892
6956 8200 780
7895 2704 297
2826 1546 -945
413 4892 -542
6878 7531 -375
1423 4295 905
7431 5380 106
107 2530 -166
403 740 -219
3774 446 -737
8015 8214 -929
5445 3575 -977
1801 5512 -427
2825 729 -552
8196 3192 750
2290 7044 69
1792 1354 -744
8245 4639 336
380 681 -760
7703 3519 756
1894 2619 975
2002 5662 646
581 7521 -928
7132 6354 273
4910 7815 -57
1148 2730 941
7397 1803 -412
937 2982 -359
6203 2703 670
4531 5169 -698
7635 4035 630
3362 24 83
4399 5062 801
3493 6456 -687
875 5087 -781
6360 2319 762
2866 5639 -877
5947 3125 790
86 5911 281
4485 6203 -269
848 7675 -187
1627 3295 352
3618 1641 394
4789 7586 551
6700 3 712
1006 5289 -200
266 5273 441
7918 1644 94
3510 2446 -702
5093 6950 457
4019 4029 -412
1655 5826 -249
1471 499 560
5391 4221 -703
2163 675 868
4720 981 5
4321 1772 -70
2257 2274 203
7385 1545 835
5818 374 -585
5622 1123 -363
7643 4648 -382
1898 1654 -913
107 1018 540
5682 4546 750
4724 4980 -793
8166 3717 -852
6615 4923 666
3481 1599 882
269 1284 -517
1923 4063 -821
4395 2192 917
2908 2693 434
1437 855 -801
4092 6964 168
615 6784 -598
270 2612 -132
2477 5804 897
7498 8033 -387
3509 7038 198
6972 4316 -925
3552 2715 855
3624 4813 -369
5557 60 -328
6301 6220 235
6026 154 -341
2754 7641 938
6714 7409 -585
3099 3934 262
5789 1039 -525
7754 6777 -275
5600 5464 135
219 3198 -842
8234 7150 510
4994 3882 -219
3663 2217 -119
4841 1540 -360
1402 992 864
3787 4675 -264
1631 6159 502
1442 2668 487
1426 5494 627
5609 6062 158
5553 5627 261
6819 1083 86
5152 6787 -398
5879 1149 -684
2826 3813 923
1252 1621 -525
2770 6714 833
25 5457 943
2350 3497 863
5492 1335 195
4310 6496 -365
7555 8244 737
7014 4527 -2
3776 4281 -111
1134 4957 185
1647 2663 -87
602 1157 -61
3131 5219 -118
1604 6113 -942
188 6182 -591
952 5007 58
5731 2112 -694
5156 7263 -651
410 8069 -236
4783 6236 -821
2756 2162 -273
935 4695 744
5483 5766 710
3714 2259 111
5812 3647 -707
3124 948 -722
6656 6164 844
5567 1938 -587
1867 3843 536
4499 1308 787
3549 7116 -475
4041 2662 714
4326 6591 904
2028 5446 259
991 5360 -881
1749 1027 -684
6118 4905 -537
7969 6225 58
6727 615 722
2740 25 293
7501 4993 -134
7914 59 477
290 1732 114
5652 2959 -765
5296 6608 -5
5385 1 866
5391 4578 -60
2086 5733 857
3494 6910 171
2858 5480 -790
7166 7058 -843
5377 7044 76
3994 5120 -363
4991 5298 814
2601 2175 732
4113 3783 775
7836 5266 910
6865 4137 944
7171 7336 567
8201 5666 704
870 3815 802
5712 7473 93
2701 3544 -132
5559 5831 337
2226 7432 -325
7986 4281 -386
1663 6453 806
1516 7513 391
5780 2599 618
6707 1404 931
5108 875 334
1310 1116 506
217 7312 -863
8137 7499 -688
3484 3609 -775
4203 557 316
1017 4469 -728
5561 1247 -260
90 6786 53
4770 1134 -241
1188 3815 856
6303 8004 -324
1172 2098 793
2276 4601 -673
2652 5666 259
3094 6998 -289
6398 6849 -772
7382 2148 711
61 1453 -948
7453 6764 819
1240 4934 702
3952 259 -766
4814 272 219
2095 7305 -252
5690 6073 163
7430 3254 352
150 3149 -543
3427 6228 -230
1490 6297 997
3796 3680 -349
7097 7919 581
732 2580 694
3437 1873 -772
337 5738 202
877 3463 -442
2015 2318 12
1227 3008 828
7061 4280 308
1336 8082 -567
4898 7016 913
8246 2572 903
5074 2452 57
6837 2337 852
6007 1107 692
5878 7501 -847
2904 7104 497
958 7593 662
4252 7936 -65
3558 1490 -521
1906 8084 -822
756 4387 -171
3018 1363 930
991 7502 -89
6384 5121 652
