20
852 987
416 117 -245
57 430 629
130 69 709
817 84 424
99 739 104
246 264 -143
301 366 988
810 366 -266
768 574 907
359 699 173
48 752 586
685 369 415
449 20 -425
452 107 -695
199 314 442
382 575 -481
384 529 -386
144 209 -184
286 74 501
614 624 339
52 479 -147
704 133 -999
107 553 387
538 486 572
474 14 -803
836 719 235
317 80 -735
789 2 780
92 538 -847
666 723 369
753 156 -88
15 747 264
265 173 14
183 290 481
160 686 -495
170 808 388
290 784 -294
124 230 791
693 488 923
136 205 941
110 700 857
257 394 27
447 103 867
406 415 372
515 308 659
466 373 -252
472 36 991
664 356 810
119 251 148
637 747 -133
35 2 -751
217 101 536
764 183 519
778 395 -514
721 556 556
303 537 619
838 51 -195
138 280 -9
834 648 844
175 44 87
160 82 -561
575 579 465
734 760 379
11 142 843
751 359 -884
624 458 897
113 542 -285
349 703 -330
813 520 224
808 777 949
108 126 245
665 522 -56
666 346 -930
127 392 673
136 444 708
539 493 -475
366 45 979
122 536 -224
61 829 -424
520 15 199
264 379 457
218 828 291
580 557 -601
3 470 144
347 722 -41
195 518 -83
436 310 -840
558 633 -646
159 227 194
710 3 -611
180 760 433
176 825 -298
720 464 575
20 683 236
446 321 696
326 664 -26
699 688 -100
242 613 -384
580 129 965
842 119 255
19 565 -632
323 388 -391
240 426 405
24 395 -195
840 355 -324
71 790 0
425 107 -106
689 46 -197
78 92 416
672 66 -766
691 477 -95
418 380 303
26 771 81
672 36 -614
246 514 753
126 276 -371
377 47 60
446 826 849
292 695 282
669 830 512
676 11 597
13 229 -229
78 740 -958
326 541 28
605 815 -165
991 988
215 917 57
715 332 574
416 105 102
143 484 -355
43 718 -121
232 314 421
131 578 527
428 440 -792
534 365 464
443 350 589
165 751 -187
590 870 -340
36 95 906
374 699 -281
710 314 890
779 414 -663
471 241 518
228 53 -204
362 946 398
14 911 430
464 37 293
511 836 -480
360 542 24
799 363 241
195 18 -833
521 554 -382
131 884 757
834 707 -316
661 195 -712
943 490 -157
101 360 -930
666 363 -421
706 848 19
771 324 -335
775 808 -664
398 508 -370
707 689 53
380 39 -851
488 938 -628
595 497 -861
7 761 370
215 119 -462
384 19 844
990 473 967
722 812 981
831 64 719
979 702 300
323 901 979
16 75 -315
492 38 -169
48 207 371
37 323 -173
472 398 -94
824 316 -8
904 183 -275
508 153 342
752 507 658
542 198 820
557 287 -836
369 918 -778
404 69 753
898 709 764
337 239 -120
615 519 901
544 632 -347
318 381 591
419 322 -716
331 650 -510
216 573 539
268 423 46
235 283 -796
104 110 -830
871 219 712
671 167 56
30 41 -923
921 182 -354
90 209 -588
166 169 971
790 295 779
715 769 -734
416 392 -521
459 362 -79
413 694 -720
613 681 -314
561 192 -500
308 661 -309
743 87 713
972 598 -345
567 649 -433
101 113 -455
795 687 -852
188 977 61
984 472 719
605 914 -902
329 905 -775
752 797 180
194 114 -21
347 303 839
788 233 -611
249 533 -785
359 423 966
285 48 885
211 268 122
206 477 -109
375 13 950
990 435 503
572 914 -40
243 896 -68
414 445 -700
883 473 952
271 590 -820
783 250 423
4 55 549
39 706 -642
169 575 -322
41 167 201
587 383 -901
501 751 847
953 20 -19
705 508 -641
794 317 -11
679 245 -567
404 60 -15
674 108 -359
990 661 -23
775 796 389
812 92 560
712 215 731
21 989 711
445 63 -29
70 974 457
24 789 613
437 49 323
218 624 24
111 43 105
906 186 720
254 930 -291
684 923 -154
955 2 -579
97 233 -877
299 861 991
365 243 -392
194 122 633
35 549 402
131 529 -505
663 882 -221
192 411 -263
416 424 -515
320 306 743
583 459 177
96 617 940
36 931 -587
746 447 -937
972 476 438
215 607 -367
440 669 914
558 449 391
770 641 658
325 446 674
928 588 130
814 433 -982
327 582 -651
684 36 -591
873 876 739
409 673 -317
424 866 737
376 198 722
746 927 -931
529 81 472
792 875 898
624 205 956
241 966 824
207 191 -926
198 928 -208
284 457 -712
306 252 797
88 275 -717
3 729 -536
1 855 335
616 867 208
427 453 875
24 265 758
227 135 -583
306 341 884
918 520 -642
707 125 998
110 730 76
960 111 -761
977 513 421
439 503 912
587 99 -348
801 668 -579
42 720 479
536 966 -794
158 137 381
518 453 -419
13 641 -665
399 271 975
534 389 -697
412 177 306
418 815 -484
117 480 -998
450 617 775
405 290 203
358 638 947
915 355 -282
392 276 -899
945 974 -575
526 194 -763
814 788 -252
118 358 451
337 577 276
776 949 644
922 540 -967
28 85 -572
418 738 184
172 473 -359
802 773 -841
987 821 134
744 431 252
255 147 -772
552 248 695
53 780 927
918 216 897
718 348 236
408 272 121
935 225 -74
454 618 -885
57 322 347
725 724 -878
842 477 -195
373 100 -482
200 888 -954
361 743 -386
835 181 -604
227 685 -699
436 337 161
140 348 30
631 124 554
977 417 -568
308 635 -888
9 953 -307
737 602 107
357 871 637
164 983 -414
275 831 -566
454 612 883
727 198 -497
722 237 -425
613 86 691
412 763 -68
115 659 137
498 779 -46
658 280 66
10 814 -727
96 387 489
869 952 628
537 480 703
626 261 44
65 959 502
794 591 -159
439 751 -746
934 824 -849
116 146 -471
627 287 23
629 72 -977
617 181 -765
258 971 777
535 754 -818
519 515 -573
527 220 -467
396 427 -87
323 887 51
56 233 -347
952 614 254
275 919 988
799 264 -740
494 456 -474
183 342 613
464 700 -222
63 876 779
484 786 -753
372 148 251
716 983 601
665 301 -963
429 509 -26
243 154 -905
917 47 -469
987 875 763
92 43 -280
260 743 -678
796 925 -113
249 52 -173
763 713 -618
868 215 123
176 656 258
53 304 604
405 684 363
150 506 105
789 712 271
591 556 -507
983 989 86
205 447 -488
87 855 -788
470 122 -949
811 633 754
533 415 517
673 922 304
192 434 -426
799 219 -56
851 597 -737
370 562 -19
883 985 216
218 231 -608
324 833 -653
230 831 -742
590 621 -915
781 882 -924
661 441 -789
216 195 710
214 765 813
155 706 477
96 195 -842
803 619 -744
552 253 -12
934 486 363
8 246 -946
238 431 -850
964 45 -600
8 429 603
196 426 -807
678 10 -861
543 681 705
755 66 -365
435 840 503
221 666 98
799 467 -99
373 262 164
527 322 -908
128 577 767
727 497 -491
417 718 311
278 403 -263
333 704 -954
289 853 -2
22 243 19
450 189 386
638 680 -793
145 48 -24
320 846 358
103 495 -665
374 126 -802
51 864 -668
920 862 454
497 534 965
858 174 615
728 724 716
490 709 -100
601 347 523
538 988 704
59 462 -116
914 872 -180
366 567 68
948 456 -404
3 161 826
72 556 -681
641 384 233
457 265 -888
90 155 276
88 570 486
682 781 -393
268 761 -352
936 502 -240
932 852 557
312 234 -864
81 221 715
549 89 -920
444 529 480
971 262 -972
922 420 576
63 378 566
654 630 252
777 314 46
460 718 -692
737 270 -829
758 860 875
416 839 980
175 690 190
523 274 -441
411 466 -873
93 838 -436
710 305 -552
180 667 -644
313 741 709
232 632 155
508 442 -762
786 505 -464
922 101 -979
562 369 698
30 253 747
395 602 490
886 64 594
731 301 -308
211 29 -321
215 744 -353
412 754 916
509 319 -768
318 358 -512
709 125 -940
206 269 538
443 117 569
68 330 -700
195 929 -641
441 774 691
516 422 -241
98 242 -786
784 551 -78
243 594 401
512 188 610
119 255 -455
373 625 259
755 519 97
23 625 -391
133 512 630
394 99 -189
467 630 -424
501 313 -552
742 78 -273
25 135 -887
345 240 -45
427 352 840
582 217 398
93 463 504
434 58 -364
271 870 449
439 714 -178
823 207 -123
727 502 -767
154 808 -929
510 242 1000
110 465 -548
97 641 149
742 289 489
881 44 -619
310 665 -39
83 214 436
560 101 -660
650 95 864
540 421 -917
294 101 164
949 894 814
2 325 7
652 300 -405
672 279 -805
344 177 -103
770 644 -962
728 439 627
867 205 -88
330 445 -341
833 193 -15
454 738 -559
41 185 -306
466 39 -179
478 711 -939
233 292 731
135 44 660
528 354 2
280 827 744
950 206 849
282 813 -419
11 966 -997
328 161 -711
293 774 241
190 163 -216
833 291 -749
520 72 -939
552 75 -733
822 903 892
280 477 -821
544 432 610
19 800 846
353 143 -21
665 104 892
973 619 574
336 731 902
842 137 140
788 588 760
864 370 517
943 950 417
871 64 797
568 537 -89
244 426 -474
623 682 -226
714 203 -422
815 578 2
399 460 -604
915 609 764
194 153 -756
255 36 334
810 428 -559
871 326 -351
563 819 -281
450 46 786
499 518 733
358 723 917
485 917 303
879 159 -123
64 898 879
628 47 69
121 238 337
446 887 975
310 926 771
659 74 93
440 285 -755
436 898 927
500 375 -211
764 146 486
645 555 -846
407 620 928
669 467 245
455 15 692
960 519 957
81 259 559
334 489 165
792 902 889
622 348 -499
44 704 400
380 419 -852
15 947 875
275 92 -915
634 755 432
678 90 932
592 507 683
827 665 -561
113 812 865
196 705 -440
628 80 -555
228 555 -79
463 517 569
553 355 978
815 956 773
732 85 -294
656 127 -127
225 976 -412
901 30 -181
372 737 -802
763 315 -193
552 105 -338
434 732 -951
433 190 -575
486 207 886
893 51 -779
812 164 -981
537 566 -709
695 854 -164
197 490 328
463 62 405
729 465 -24
369 601 977
818 242 -532
498 114 661
308 944 -574
582 544 -495
989 439 744
421 585 -277
586 47 -6
3 445 -117
805 41 138
553 150 801
454 29 -486
136 594 -64
208 261 479
927 113 549
638 158 214
737 184 -688
575 608 292
945 913 622
385 115 468
499 287 -170
361 892 696
644 298 -304
542 481 758
608 410 -342
646 204 519
861 896 103
212 327 -579
874 738 -739
93 725 289
652 78 983
976 896 -36
326 777 48
90 293 -462
970 402 260
937 339 -214
147 911 558
773 838 129
219 26 -787
606 669 365
708 305 511
666 792 175
847 372 -519
776 756 326
111 223 -950
179 673 830
524 926 121
759 967 -58
629 728 568
486 70 -786
188 754 992
520 785 -313
59 846 -987
218 459 886
970 632 -618
103 26 226
423 129 -96
733 713 333
587 312 -32
969 948 195
317 206 842
608 900 -621
308 1 331
366 908 998
401 794 153
210 437 909
363 831 -212
274 95 355
258 152 36
215 943 76
47 146 301
380 388 -306
685 109 -218
276 778 -344
490 617 180
45 138 -41
755 828 375
989 884 376
769 80 317
210 243 288
402 302 -359
887 876 996
144 767 605
751 980 153
805 435 -637
246 615 809
762 741 113
630 330 757
6 557 928
387 534 -34
744 954 -615
610 955 32
77 814 -645
322 700 411
750 881 770
546 788 231
638 652 772
693 834 634
376 552 920
901 540 626
973 602 -367
765 960 -89
475 205 518
614 138 796
753 604 44
205 170 684
891 649 107
471 772 -477
52 869 290
890 820 678
342 279 -599
430 733 -209
127 321 -222
568 942 358
598 291 243
600 591 366
247 864 339
338 323 96
27 923 -510
562 432 -478
748 447 -929
765 754 759
920 859 -445
373 657 402
640 610 -132
757 858 -912
352 228 570
710 932 -945
287 810 183
369 592 285
180 912 378
797 862 214
930 751 -904
892 349 -929
736 138 -984
138 569 121
231 502 212
673 400 -913
189 638 412
597 722 -817
240 664 -280
121 540 -133
188 762 -250
939 658 -292
644 161 507
991 257 408
624 648 -891
583 133 295
760 49 151
534 551 -270
120 162 770
203 929 -257
523 258 -190
845 363 808
761 868 1000
551 342 207
397 561 446
861 767 -754
420 614 -155
178 600 135
96 470 -838
183 773 825
985 111 839
427 900 735
427 962 224
181 371 -355
532 500 546
809 481 803
284 824 -739
125 115 254
66 318 499
482 210 -317
946 623 159
921 919 -354
738 380 723
913 638 -67
419 122 474
646 752 -82
414 91 587
174 144 -963
529 494 855
940 390 -472
861 299 -40
114 631 -731
358 61 -675
367 720 -986
6 705 149
30 704 -862
715 864 82
594 437 517
484 133 -659
568 484 -863
73 982 -354
325 115 -141
752 679 733
32 769 320
446 539 247
983 13 -937
878 680 146
148 354 -820
872 98 95
901 17 -416
934 783 647
874 282 1
605 258 -975
772 879 61
362 849 755
138 757 238
567 871 -406
624 872 -962
549 282 804
493 238 491
767 561 127
872 731 256
261 633 -395
435 271 20
68 937 -485
697 896 302
227 897 -907
141 427 987
34 456 794
591 893 -831
27 186 -247
549 351 261
133 836 -896
159 14 717
149 805 441
45 739 -867
219 458 105
701 914 -674
270 17 -181
661 138 124
596 744 149
253 680 -461
811 47 -455
853 974 -903
782 725 -343
633 582 978
455 889 -274
530 223 612
280 919 415
23 989 -177
186 771 482
252 81 -231
67 523 -269
868 810 850
84 427 -180
983 260 -808
610 245 260
389 849 763
924 547 -595
736 879 -743
887 7 -924
75 453 -865
184 128 132
290 318 -755
646 671 -502
814 912 392
493 737 -196
289 742 67
582 174 -281
532 162 -370
539 932 508
540 123 369
864 152 -783
109 628 -722
509 31 -555
414 950 -643
764 473 -580
139 833 -536
248 52 670
735 6 -512
841 669 512
699 102 -351
619 482 -673
213 493 629
310 795 249
576 355 140
580 241 964
257 606 -512
909 487 892
545 115 -377
629 115 653
4 143 736
976 733 181
785 879 251
431 458 -264
579 70 813
826 278 744
582 529 874
288 517 98
321 956 -589
194 163 -417
512 127 -804
52 251 -865
970 704 77
83 687 717
324 565 -432
269 52 -729
406 253 884
854 21 -108
850 143 663
236 198 199
743 281 800
963 165 -563
704 205 140
252 742 836
797 197 -691
787 974 252
685 589 -451
870 29 954
593 788 -803
34 382 -916
956 672 -298
943 827 71
666 610 -739
662 320 714
649 322 778
24 131 691
781 943 772
199 585 677
310 543 -999
976 557 -848
475 469 320
35 605 -980
422 80 583
424 32 -82
490 785 36
63 625 221
695 790 556
795 213 286
861 952 45
353 178 -310
491 203 963
339 889 984
602 923 953
302 564 -90
782 353 936
698 853 -909
481 369 65
60 832 749
30 847 -888
627 515 938
473 305 -556
606 624 625
519 884 -641
43 61 669
900 609 -329
991 501 14
653 480 374
882 766 -174
590 316 294
667 741 939
880 178 -298
853 292 268
413 857 852
312 278 -435
207 762 945
300 41 351
1 853 -97
18 297 -913
667 62 -538
150 429 577
734 862 -811
207 182 583
842 774 227
991 770 264
773 860 -374
598 718 -432
632 256 565
480 325 749
294 515 -64
762 493 485
960 644 -343
455 116 977
80 152 -310
984 581 218
760 887 -893
917 286 692
968 75 -519
971 815 452
864 895 -898
260 335 -207
807 522 96
784 12 126
265 88 -146
165 434 310
194 690 -954
192 808 -829
139 857 -948
688 351 77
671 568 995
671 662 -46
917 408 -327
527 400 -853
922 785 183
620 559 -544
966 330 993
828 324 -825
101 900 -827
182 288 -183
458 990 148
344 146 571
781 127 368
229 911 906
648 36 -8
759 437 -755
57 755 -783
330 186 -601
748 394 566
44 313 94
161 217 -928
804 130 -546
472 583 -53
550 359 -217
715 406 -420
434 675 -373
340 212 778
222 597 -596
387 552 729
445 464 -562
293 397 301
526 872 802
115 290 -142
916 873 -980
811 141 262
129 187 -683
666 238 -740
494 588 251
125 28 681
983 857
429 344 841
107 199 -435
705 885 -676
736 392 391
223 566 639
235 894 562
469 93 146
110 255 108
735 219 538
495 124 390
855 461 -22
935 398 840
458 545 -729
47 426 294
539 641 952
273 104 676
371 732 -151
896 907 496
234 676 -737
495 966 -239
360 161 -239
981 886 220
192 13 926
352 23 -522
299 353 159
560 546 -49
538 148 -918
885 734 -145
688 42 -993
832 105 627
597 892 162
111 839 558
718 490 929
311 2 467
583 529 -544
3 108 69
89 916 -446
323 190 -783
968 324 -755
149 905 776
562 829 875
166 629 -768
113 29 -736
974 786 -699
592 35 731
598 140 157
498 504 42
938 87 198
77 698 168
828 199 -144
211 130 -836
919 629 -376
656 977 254
731 598 627
435 135 357
837 809 -214
471 273 693
30 164 -528
485 746 -896
792 426 166
41 472 30
752 628 536
433 222 -637
799 139 -285
423 965 -894
514 717 868
859 876 -939
178 615 -441
822 454 998
746 776 143
710 850 391
952 748 -338
43 458 203
405 256 -992
130 502 572
92 975 475
770 579 860
928 609 -625
882 407 925
275 193 384
643 430 -749
928 64 -349
358 813 -349
890 549 -848
535 334 917
764 153 -934
409 898 -859
633 188 386
941 343 877
869 490 -227
408 977 371
137 295 -409
515 750 217
338 453 0
802 25 455
493 949 97
54 696 142
838 74 -89
2 304 -337
758 102 -862
410 311 80
457 126 -37
747 85 -937
367 788 -186
929 98 -889
961 912 -164
690 894 -209
583 564 -573
284 721 -613
234 496 -28
838 34 -436
712 377 -642
396 955 290
942 190 -786
708 889 265
225 317 -26
129 178 178
456 75 123
29 916 -679
90 670 828
964 245 802
380 88 419
534 281 -827
160 785 -986
891 63 -700
290 114 -685
717 929 -634
203 751 -676
544 769 -632
528 590 927
808 531 319
913 91 7
581 273 874
41 417 -902
197 466 -922
87 703 225
379 706 557
844 102 232
87 718 -598
194 825 649
813 244 -313
101 19 -616
167 198 -134
551 693 -716
381 693 -737
97 303 53
184 154 438
245 559 261
700 117 -912
939 579 -975
49 522 180
440 303 110
261 445 12
312 200 -194
126 408 -515
689 80 -952
625 981 660
797 72 -415
355 349 254
442 78 -35
351 544 170
797 277 -783
916 496 133
156 765 -347
974 236 -353
418 116 -528
531 32 521
599 249 188
426 883 -886
18 388 165
783 295 200
188 655 -38
318 533 -837
27 802 211
573 971 308
764 313 -321
173 801 361
35 571 915
428 59 -312
61 431 719
663 118 -866
175 659 823
690 516 654
87 44 -230
692 70 477
14 933 21
97 43 -715
962 871 -975
449 318 946
895 528 592
383 475 230
354 900 -149
447 82 -394
58 942 -296
55 501 250
110 936 -462
107 406 -750
737 390 -630
198 835 -352
495 163 120
960 731 -826
387 501 -454
176 403 253
67 242 307
292 740 862
255 285 -287
271 211 -726
611 575 992
671 260 555
430 681 -136
415 309 -646
982 89 -892
56 593 704
77 448 -758
192 589 553
499 50 -30
600 716 -404
803 336 286
408 85 759
675 548 142
283 410 -38
294 433 -729
253 573 -875
316 443 665
706 797 -704
612 555 343
675 642 -526
308 114 164
920 385 348
887 2 264
836 86 -715
267 304 319
894 411 -259
113 978 420
400 358 -397
564 41 -249
418 557 212
35 177 634
911 144 358
214 239 933
29 848 845
912 474 924
373 190 -948
559 448 463
239 318 906
423 391 -509
513 974 -462
942 475 529
359 959 79
781 269 -51
819 22 -451
908 342 -189
376 28 -76
795 72 -282
493 126 -643
858 536 -872
474 332 729
98 750 328
622 958 -411
658 699 -427
766 613 510
246 501 -799
906 796 -161
924 257 -440
220 478 937
916 695 -684
323 899 630
959 39 594
192 242 707
797 783 -980
643 214 377
45 955 238
242 806 659
48 516 584
646 818 -826
568 64 327
329 738 54
22 309 963
690 412 353
364 291 -32
557 210 256
104 823 983
511 88 541
339 808 -925
215 204 -878
260 934 568
304 926 -283
713 84 -920
826 602 360
921 59 -387
891 825 -114
635 587 -114
154 132 487
116 156 138
495 456 472
319 378 37
671 662 60
904 10 309
807 766 856
99 617 460
264 745 494
389 164 -993
760 79 -722
99 501 404
4 124 353
195 677 -330
891 296 147
135 190 -600
64 15 -322
557 154 -542
775 745 -633
309 30 -806
713 44 580
347 573 464
471 29 324
372 225 -398
571 458 239
970 245 -720
432 549 395
181 577 -945
190 975 -653
862 221 -390
778 578 -1
980 326 547
851 752 -128
94 555 -385
441 819 553
280 351 -398
607 787 70
885 623 733
471 438 11
920 681 -992
683 972 866
450 35 439
401 976 216
549 793 -115
299 508 -621
625 978 205
797 73 502
703 507 -921
697 7 876
502 199 -377
617 463 -126
693 641 578
824 732 -955
387 764 -977
686 433 -152
423 59 724
709 503 -382
566 769 711
362 434 568
493 117 -197
852 556 654
267 56 499
237 460 514
692 254 -812
924 939 836
364 623 235
278 435 392
537 423 531
724 155 530
146 496 -186
204 620 830
549 772 -390
230 343 -614
952 448 839
806 656 82
607 913 -940
445 603 -387
35 468 1
726 539 -871
150 596 -425
141 696 132
227 175 231
874 615 -41
232 398 588
58 224 -582
452 684 -788
944 570 -53
138 713 -952
736 173 825
886 137 -906
681 45 717
619 777 40
417 637 -117
438 881 114
134 376 702
926 968 655
946 58 -530
38 350 -744
546 491 115
578 482 165
676 266 -648
344 505 1000
835 460 -625
638 398 -943
326 836 850
665 67 313
476 774 354
467 453 627
246 122 529
429 334 412
436 132 -210
934 295 -986
861 941 -983
747 366 -700
904 363 883
863 143 -487
834 571 -797
702 194 650
369 44 -649
404 29 247
679 826 571
23 663 59
762 672 -529
818 440 -304
263 370 -449
221 502 7
593 35 -710
852 497 -890
298 848 748
940 908 943
742 71 523
355 462 866
380 892 198
80 388 -710
865 273 -95
418 587 313
159 276 -440
234 353 -844
455 651 -436
771 784 560
799 274 920
127 802 -486
834 401 932
684 222 -304
810 796 802
802 920 216
519 91 993
768 26 -525
597 971 -507
277 551 -806
537 894 0
425 125 628
309 358 -327
799 638 236
860 780 -789
524 312 970
624 854 541
499 149 336
178 62 334
450 823 688
577 954 733
14 249 -681
821 521 -220
470 722 -169
291 880 293
862 423 -203
837 318 -21
61 145 72
350 474 -938
648 623 -27
179 739 680
589 591 536
939 743 -429
971 961 -494
24 931 721
671 351 -65
359 834 -147
102 88 -375
974 590 -890
768 184 -326
430 198 578
264 187 -928
741 502 -952
248 958 -62
305 947 -957
239 277 -748
970 454 -698
513 184 754
835 168 22
959 118 904
270 900 579
626 741 694
817 605 -114
425 490 904
981 549 959
180 388 -192
289 858 208
681 865 686
951 113 -738
861 437 982
374 912 669
699 411 -106
922 698 814
36 887 803
535 850 822
476 301 -75
420 157 -112
886 710 -661
196 101 -235
171 908 -56
823 308 633
885 333 465
662 287 475
528 426 524
802 630 -761
560 856 -882
209 383 248
96 168 886
691 207 570
897 481 -225
131 693 -436
613 864 -65
828 805 261
718 666 -939
159 384 862
611 393 169
770 176 -719
347 920 266
830 66 990
464 65 693
425 918 -625
295 290 279
633 461 -994
108 259 -353
618 515 -201
99 307 647
767 583 5
887 601 696
104 859 -141
103 544 2
256 459 -233
331 480 574
627 923 -888
42 368 915
494 142 387
560 18 882
267 428 806
976 711 -729
271 758 -214
127 76 5
201 779 227
821 694 837
884 685 -380
501 4 483
358 578 589
911 610 -136
924 866 96
257 270 790
707 957 -900
717 593 -989
134 239 799
844 751 147
759 959 -215
11 910 89
626 180 -49
119 907 305
508 215 -573
394 947 483
185 126 912
297 604 269
251 86 -927
253 614 -160
547 105 544
601 526 649
150 650 -418
701 94 352
475 128 -4
353 551 678
591 257 740
137 124 891
350 237 -320
106 2 -738
558 925 -422
523 876 -733
702 128 -780
674 512 -628
757 163 -276
487 104 991
320 308 645
390 430 -112
327 735 254
129 145 47
359 67 -368
488 221 -386
942 669 868
767 908 -970
181 300 -682
64 917 -216
414 46 368
86 962 158
140 359 541
888 255 -142
809 423 944
109 637 -422
494 271 887
667 457 -993
373 732 -275
59 834 -689
113 672 9
689 819 109
654 632 993
177 444 -160
980 871 -545
55 832 728
88 234 -638
411 934 -276
627 795 -951
47 287 396
125 133 -554
474 882 -891
764 99 -758
265 701 -938
116 152 457
310 552 -671
277 670 -657
256 74 640
243 804 316
119 937 -880
884 445 -173
845 981 939
236 510 536
350 100 -789
743 775 -852
670 858 -53
496 604 -821
245 156 -184
93 759 50
946 344 790
798 638 173
21 355 -948
439 127 818
74 320 501
890 468 -372
869 894 -612
764 154 172
41 947 -49
341 108 477
164 458 734
235 716 293
158 614 187
634 465 178
442 782 -82
432 315 853
766 577 -457
250 8 -830
243 779 -657
345 848 560
365 811 767
761 411 -653
752 663 -140
188 481 285
518 7 -876
340 388 950
288 935 761
905 460 542
720 597 -883
496 722 433
327 442 677
965 407 -820
8 720 -350
386 551 995
169 621 -694
125 723 -661
602 596 -314
746 401 -104
971 262 488
520 708 94
213 47 -747
707 121 -496
7 339 -546
254 443 -112
100 167 -163
166 403 -683
112 630 -864
663 936 -611
161 192 377
96 35 -858
7 472 862
656 609 -919
16 81 -64
477 9 -880
107 923 452
552 55 -715
38 177 395
107 124 -484
703 882 155
408 791 -756
636 228 -988
198 93 -658
583 216 -997
783 417 -519
322 455 325
769 747 -554
219 813 269
348 93 890
648 744 -145
908 151 172
354 147 215
393 533 213
122 199 -107
828 332 915
941 800 925
358 300 -515
864 501 227
786 948 -732
133 590 -900
859 582 -427
715 738 730
734 116 204
456 836 -174
622 568 641
307 784 438
422 49 791
766 171 -65
695 776 -377
954 712 741
834 175 -833
833 935 733
525 714 157
262 378 -352
204 365 716
171 213 -353
65 9 113
705 788 4
301 111 199
271 123 505
404 262 -844
453 659 404
587 754 -487
142 649 -603
417 574 -567
576 120 283
606 824 514
452 98 207
953 798 -308
472 224 -725
180 112 792
913 422 -534
797 120 59
448 463 -151
774 630 555
724 590 -138
91 403 -384
666 910 973
12 197 288
759 169 -52
389 157 47
833 454 -580
685 491 696
792 958 247
151 891 -910
434 381 -850
315 450 329
26 58 -251
192 356 643
701 63 567
410 727 116
300 662 955
549 187 220
907 768 918
839 824 439
690 874 -206
459 523 -983
859 722 910
75 357 752
700 860 465
81 18 -583
244 662 587
222 886 462
4 826 -657
299 333 64
957 194 -983
362 92 -696
254 648 193
522 100 -450
376 326 312
169 792 -834
934 73 -423
64 627 536
15 905 123
6 753 -762
594 321 -170
690 38 584
833 928 -942
540 61 -878
413 189 977
473 548 520
225 597 376
451 325 75
480 369 311
122 143 -114
532 244 562
964 633 888
282 860 740
916 707 321
640 289 -586
365 246 -725
40 706 -402
760 371 -737
13 172 -105
707 48 641
255 440 -755
871 583 9
559 364 -540
370 914 -472
914 475 -610
256 245 546
513 921 682
298 286 -139
583 555 -55
349 278 -814
186 976 -659
154 655 -740
36 491 -996
565 825 -156
897 625 -280
87 381 836
674 8 83
412 966 -293
204 671 -687
184 800 -267
939 772 778
109 112 833
341 765 638
297 349 600
757 70 -575
893 528 484
339 942 858
945 380 526
428 768 -316
154 474 141
620 541 -942
383 838 -965
200 142 37
973 851 -533
798 688 -747
508 208 80
884 171 -148
354 248 -315
505 110 -622
898 486 790
683 597 858
501 339 229
134 145 578
879 392 686
319 952 300
643 846 -439
364 513 -32
613 136 781
552 655 729
572 663 -495
823 831 -397
697 489 -183
971 128 -986
953 295 -917
923 992
390 908 -638
217 804 309
226 651 -18
450 293 -494
872 109 -685
114 565 -276
435 788 685
4 633 306
796 235 101
532 333 722
375 900 224
54 883 723
213 286 -978
130 490 334
647 606 953
90 889 734
835 256 839
77 700 -527
791 825 -287
346 570 -70
214 15 503
665 662 -226
100 823 517
785 223 86
292 855 -583
620 826 77
424 618 614
753 748 928
603 381 510
777 585 -899
553 425 -62
727 438 -56
3 65 605
189 687 360
621 396 -265
244 778 -399
519 450 -108
544 705 -791
16 533 -396
705 867 638
872 130 -106
893 649 -247
390 646 696
67 881 133
438 764 3
902 110 926
152 883 539
867 632 -826
119 3 -24
842 778 -793
529 254 -419
494 400 800
416 645 -879
305 479 -344
310 859 713
744 429 -20
577 504 -11
147 878 443
420 768 511
138 23 -765
117 48 -340
872 193 -114
526 854 -261
80 205 -21
899 783 971
721 6 497
192 473 -12
356 424 800
254 475 -344
45 831 -312
29 186 529
44 572 117
135 745 338
313 62 -225
206 913 -241
695 182 430
6 807 375
120 77 -685
883 624 512
243 659 -490
82 803 624
730 373 520
751 366 -5
242 862 -416
341 541 -237
596 532 834
778 383 -570
243 714 335
176 471 274
302 439 -244
740 663 685
870 787 -712
878 717 -934
701 167 362
690 569 228
72 507 -109
140 325 -656
324 677 788
653 632 285
909 67 -686
752 835 186
530 290 692
565 131 -87
749 61 960
477 411 190
380 270 -914
850 908 343
869 750 453
64 767 955
194 159 714
655 602 761
367 669 283
849 755 -798
464 336 207
660 287 -283
872 772 -411
13 352 -493
334 534 -9
842 234 348
693 21 -744
471 760 -405
833 424 -20
112 248 35
407 492 627
262 13 928
778 531 124
14 34 -976
232 750 502
566 497 152
735 884 -688
503 566 829
215 765 -885
653 533 -984
222 404 769
425 535 362
520 687 -610
142 182 -963
128 318 20
107 830 -546
157 673 -944
325 637 989
578 306 -304
247 510 944
36 232 -318
18 550 573
643 373 -298
753 767 -864
461 794 970
491 685 -628
254 50 649
78 649 903
810 759 27
259 707 195
191 603 676
118 552 -771
335 209 -699
557 712 188
892 319 -822
693 801 -61
908 818 948
609 686 -509
142 462 -505
575 537 -879
265 25 -78
398 879 520
399 827 326
551 774 909
7 59 363
155 61 -458
662 40 882
295 150 939
788 26 -590
373 864 479
451 463 -691
852 296 -772
690 447 334
166 738 511
575 850 418
771 557 -599
415 40 899
845 40 -173
8 268 691
