16
898 1797
241 359 461
814 267 571
799 341 53
190 774 273
821 408 494
686 255 83
546 93 15
33 711 864
450 359 266
748 576 901
98 567 749
630 536 284
134 595 230
786 668 829
499 469 562
309 97 344
329 332 170
576 796 376
571 383 140
679 359 990
597 288 19
166 91 978
679 396 282
821 251 963
53 806 331
63 215 739
753 453 995
353 346 142
662 664 337
636 677 404
148 258 854
467 31 23
210 45 39
586 381 789
764 471 300
31 124 403
533 482 229
57 390 930
761 806 496
736 737 832
754 126 617
383 723 370
782 653 850
664 340 352
68 15 647
398 746 958
414 398 412
358 93 421
145 356 808
420 739 886
516 192 765
590 31 154
351 727 10
798 729 90
809 124 834
533 591 932
347 613 977
54 438 906
590 728 477
32 732 328
802 508 952
605 466 498
591 142 473
636 160 979
578 569 464
682 512 441
102 11 673
192 476 701
550 674 434
645 450 296
76 501 892
108 349 362
550 761 965
412 486 616
813 330 910
723 250 274
119 674 443
758 471 590
165 748 646
524 392 281
370 818 324
661 149 772
358 535 168
790 174 258
596 475 213
58 338 923
263 728 178
223 328 241
405 735 990
410 603 43
59 339 694
14 177 660
17 331 946
200 778 908
342 520 699
744 257 545
64 427 970
25 188 222
452 298 610
161 164 371
384 188 824
333 467 844
131 668 114
629 665 757
793 255 466
211 709 436
492 114 168
348 264 552
747 400 113
67 657 491
629 403 240
322 578 977
749 176 70
337 208 782
608 137 284
721 51 384
535 450 80
681 483 483
501 377 190
194 525 531
578 137 377
166 122 681
179 639 874
556 297 758
776 445 281
245 340 611
473 390 82
620 17 866
339 705 93
462 134 378
400 324 316
207 196 383
657 656 849
555 356 864
730 741 163
56 204 685
297 489 544
315 614 138
301 315 831
112 452 113
92 643 111
235 368 107
546 188 905
132 50 664
667 270 566
416 573 266
382 584 936
98 710 963
637 273 458
470 182 427
1 341 506
332 493 115
298 631 570
139 543 727
587 245 887
110 159 189
378 423 112
676 338 613
149 92 720
668 58 851
21 610 817
686 772 148
790 300 684
137 577 781
573 110 56
735 190 77
422 391 866
560 368 996
331 89 305
731 512 608
169 525 482
520 253 887
376 670 266
798 417 17
632 734 738
207 818 319
445 210 943
181 453 334
184 608 284
423 520 220
415 172 60
104 6 518
581 98 917
678 744 452
756 134 770
609 634 714
184 534 157
723 776 595
558 722 886
346 480 875
241 794 965
167 49 952
107 285 161
112 118 980
426 332 231
350 5 963
91 302 938
671 190 571
125 87 255
30 757 941
499 96 338
56 176 864
700 95 927
418 400 419
163 457 134
578 350 528
348 33 319
152 517 700
72 380 822
258 688 365
189 628 15
389 314 214
163 88 153
467 769 23
82 411 238
579 432 541
230 415 966
89 169 25
181 272 209
460 788 29
77 189 581
198 816 958
252 393 641
791 384 404
547 302 573
363 223 632
179 354 568
55 101 630
138 368 982
591 6 452
463 663 716
161 668 834
708 684 918
589 335 314
139 389 833
711 806 690
722 359 419
54 141 931
569 304 829
218 747 542
657 311 425
768 577 872
793 461 419
807 773 310
757 393 939
344 24 970
299 191 561
251 184 436
799 583 350
780 690 944
244 121 695
760 625 914
625 728 69
583 619 345
104 718 583
725 194 818
700 149 304
527 139 483
101 747 675
347 720 876
6 725 151
56 550 738
93 333 258
86 785 242
324 96 702
147 31 911
573 386 679
357 319 855
118 551 751
617 227 208
6 35 757
614 594 742
159 774 788
44 489 457
694 522 298
547 463 610
482 463 845
598 36 521
189 133 722
70 739 376
543 418 490
315 741 68
725 602 552
284 625 546
610 79 675
466 704 555
429 156 6
259 796 247
702 800 614
427 703 761
6 266 786
107 401 152
754 776 227
372 698 847
438 296 495
158 736 436
619 633 198
5 793 925
702 547 120
682 272 800
736 326 231
110 290 830
646 681 875
562 90 211
5 418 586
6 102 385
386 595 362
482 673 220
769 786 474
205 20 531
620 430 609
311 666 899
354 760 15
82 193 794
346 257 253
740 129 404
172 798 303
76 662 949
268 591 659
328 668 979
751 481 37
188 422 110
292 472 565
277 769 240
475 152 636
290 85 416
747 348 277
484 236 511
21 738 909
575 474 473
821 183 96
489 785 519
19 658 561
372 422 751
763 648 749
254 187 287
150 594 402
119 313 469
19 63 67
556 57 959
785 541 485
118 303 293
327 534 805
389 76 903
47 443 780
153 102 489
63 764 396
349 277 316
527 361 673
539 74 681
109 605 312
73 1 548
771 600 235
660 390 73
452 311 733
261 75 95
777 340 614
760 244 754
23 90 78
108 462 222
608 293 913
171 681 452
53 759 191
213 525 46
279 269 947
564 742 286
36 254 841
670 131 265
648 523 610
135 456 27
361 36 477
86 186 333
710 345 773
630 503 308
200 542 242
438 748 872
718 594 349
787 296 72
602 314 818
137 168 828
493 483 859
526 363 190
599 488 723
4 739 586
472 277 999
725 546 284
518 253 937
195 251 271
796 17 240
192 222 878
164 243 20
56 86 537
326 264 542
772 425 681
272 543 778
822 510 400
736 770 691
705 333 916
783 498 589
413 734 21
732 65 127
416 678 524
209 3 47
167 573 837
9 411 99
229 28 927
800 222 156
241 15 591
430 458 333
489 791 289
571 805 466
298 511 503
305 708 279
142 485 917
757 292 420
684 549 781
655 442 321
345 547 254
525 464 167
80 390 338
398 816 391
64 666 444
359 463 991
258 255 771
532 124 541
45 201 724
319 617 739
763 620 669
77 330 202
298 570 922
79 454 180
775 95 698
707 710 388
417 166 169
787 405 537
363 302 782
784 640 791
775 579 141
317 191 725
175 594 41
688 358 733
319 654 309
30 104 429
42 298 28
499 40 954
801 136 524
683 284 535
140 235 395
547 774 523
366 357 595
181 180 694
578 704 570
42 784 409
484 337 226
159 230 582
109 660 19
299 702 664
182 1 784
268 16 572
730 579 208
156 356 133
656 50 432
553 686 354
232 185 957
28 353 672
780 162 967
787 622 959
686 202 901
160 43 168
690 308 239
817 718 499
670 296 401
33 516 131
353 620 134
68 576 598
591 385 987
367 279 524
210 666 324
58 128 45
511 818 701
166 415 568
653 264 10
215 387 766
359 392 114
515 149 924
606 305 975
793 132 866
621 662 794
624 760 31
719 101 849
376 646 918
743 783 91
79 688 119
597 610 254
808 469 960
612 522 346
160 307 530
404 507 48
290 89 503
55 72 327
450 22 910
756 391 376
734 610 848
543 287 703
500 40 822
197 487 779
796 602 537
277 48 76
731 210 587
161 5 645
709 426 472
599 372 301
326 150 418
261 79 549
8 537 78
471 535 96
635 690 42
452 129 293
153 694 299
651 812 282
811 794 254
335 814 662
171 39 124
138 365 817
534 33 41
810 216 384
484 162 295
658 664 338
640 308 786
188 774 776
807 805 721
342 650 674
55 517 421
186 431 881
142 379 351
137 444 614
463 659 861
244 616 847
384 107 208
255 22 331
78 447 747
661 442 466
83 661 598
665 279 719
642 540 681
661 722 441
206 734 793
596 225 20
10 516 815
497 90 260
663 221 763
445 212 269
758 96 748
82 626 970
677 796 965
641 642 824
437 347 147
234 115 187
786 731 640
735 778 546
425 114 861
407 672 687
683 617 121
744 736 746
218 756 190
470 70 188
786 330 701
256 606 535
73 729 208
642 627 189
457 686 454
471 328 693
807 196 29
569 582 430
607 150 164
31 800 63
713 665 151
326 732 499
795 665 299
85 476 794
454 60 175
249 289 899
514 403 886
105 525 8
739 233 596
426 46 927
457 283 752
350 236 120
819 72 148
458 609 732
816 199 408
121 83 143
258 516 939
142 189 634
134 311 180
160 286 254
300 658 253
260 592 576
221 207 470
140 603 776
532 605 669
114 411 120
387 644 542
509 643 777
682 6 881
20 16 16
37 543 17
4 773 221
216 76 751
347 346 379
729 654 219
541 585 416
724 171 50
721 413 664
558 754 936
275 411 771
137 15 614
234 360 262
8 543 437
506 266 409
511 182 131
5 429 566
8 208 984
126 96 750
533 480 227
60 699 118
168 422 219
789 314 111
118 261 556
411 242 672
680 561 882
759 761 701
56 805 621
93 506 117
453 233 370
236 668 2
159 403 430
218 695 114
232 607 318
596 82 522
466 155 996
387 635 58
75 330 344
539 786 349
64 615 843
595 661 399
160 85 815
136 192 581
102 599 621
507 379 704
471 138 919
218 634 525
294 350 163
403 528 703
738 648 113
122 750 198
328 753 36
747 531 288
581 631 921
537 367 223
592 652 10
523 35 713
248 575 804
782 401 634
361 457 2
145 242 343
527 656 154
280 47 68
804 403 132
233 38 715
95 621 499
323 214 283
640 89 41
148 143 666
674 223 151
95 619 309
724 91 161
250 449 939
628 214 52
400 468 471
491 123 363
268 250 132
667 40 184
81 631 297
212 461 478
213 796 141
790 381 760
489 176 638
227 793 567
600 318 585
537 246 816
677 562 134
570 625 188
157 769 527
425 565 624
182 102 500
39 442 290
15 446 111
638 471 877
316 327 399
161 523 519
264 339 155
229 507 693
473 471 230
506 296 983
116 641 91
334 702 598
693 786 446
654 622 708
142 255 963
676 35 663
583 192 740
407 586 128
646 107 45
726 643 938
315 400 328
361 145 244
108 458 312
327 484 17
299 164 427
32 215 955
73 215 908
642 613 748
88 447 771
498 544 367
39 463 24
700 659 329
14 2 716
714 288 831
290 637 912
444 384 442
765 32 383
547 792 229
612 436 346
161 53 513
35 520 89
649 576 473
294 774 258
274 562 987
541 558 926
453 503 209
630 533 59
132 302 389
312 23 930
258 209 341
245 313 484
446 437 353
744 753 44
178 388 625
754 242 957
734 70 584
304 271 452
620 722 616
306 57 39
131 542 126
641 376 537
697 253 264
823 584 743
885 1648
95 18 966
238 566 864
359 224 770
549 830 900
298 95 30
507 362 327
761 365 199
845 336 182
289 273 799
237 627 975
833 184 604
713 723 723
41 609 759
161 542 887
827 323 644
769 567 808
805 481 31
379 461 652
448 686 515
821 824 195
849 704 942
617 480 928
672 514 679
760 21 977
282 293 666
881 331 992
386 182 881
11 68 552
860 425 985
600 457 104
639 258 842
13 432 314
263 283 206
83 748 604
398 319 807
656 368 903
285 754 282
309 633 506
402 421 623
751 361 231
581 436 239
567 700 195
337 520 929
684 296 149
716 544 325
4 708 908
100 676 53
619 198 70
531 337 846
845 540 708
744 211 534
516 760 34
318 820 982
106 285 43
102 427 72
842 723 162
478 155 245
740 690 674
179 452 378
803 466 953
389 718 850
224 635 76
399 671 172
163 789 242
322 581 98
669 382 367
545 69 283
835 309 206
232 191 14
636 32 152
100 353 845
316 544 606
410 50 567
832 153 528
142 493 943
730 464 463
142 701 650
192 200 198
43 463 101
193 733 882
395 880 850
404 172 694
693 37 167
340 769 232
504 437 422
838 296 103
44 685 319
638 139 204
106 166 982
396 534 25
510 16 848
872 410 662
54 850 382
481 192 234
116 293 609
867 787 770
55 53 917
273 242 850
414 542 729
640 520 198
486 817 140
791 786 405
387 244 300
283 266 742
882 770 494
131 398 311
314 365 471
646 695 111
603 744 785
735 409 720
603 441 870
119 52 152
652 398 468
340 275 843
631 842 228
170 799 655
301 659 341
521 740 291
693 623 696
4 797 254
191 867 935
730 30 722
565 749 213
174 442 399
486 631 483
235 421 98
753 681 111
855 843 905
588 262 591
575 484 340
159 632 393
605 750 993
703 881 504
107 6 588
334 128 637
425 410 201
380 636 448
355 68 959
383 636 440
190 61 656
226 274 250
626 617 332
319 472 189
260 604 879
721 145 406
69 774 230
201 236 642
158 201 137
884 771 908
793 284 166
273 512 757
449 590 34
680 396 750
822 193 702
451 411 971
270 255 101
798 438 651
366 141 769
248 155 223
851 564 690
836 740 795
311 212 1000
540 547 418
18 469 241
238 643 558
79 407 717
743 391 563
814 288 960
218 841 961
692 371 880
689 205 716
863 332 678
683 123 308
152 675 641
617 40 363
395 873 75
177 520 317
424 94 492
270 187 584
859 256 634
547 834 165
382 234 441
785 637 633
223 496 654
610 733 595
436 336 427
182 96 189
753 696 338
874 668 650
399 316 112
709 380 21
654 674 10
98 604 934
636 182 682
590 637 593
212 766 735
22 25 751
322 529 697
72 193 243
699 512 867
62 345 252
497 697 172
29 308 201
447 248 50
402 772 405
273 323 749
5 689 698
121 115 921
583 85 764
882 842 83
706 475 739
499 504 875
300 55 567
388 709 772
827 281 708
608 757 670
698 782 537
791 72 177
297 450 796
408 468 240
757 820 72
493 13 794
83 277 325
164 650 89
376 514 857
853 632 554
461 148 999
766 652 867
156 859 739
90 730 407
731 488 58
121 464 342
784 153 156
347 256 752
272 630 473
493 421 608
812 207 657
496 756 884
804 169 828
412 529 630
494 624 480
783 253 58
42 274 327
307 662 653
376 348 530
778 720 171
315 279 336
233 363 359
111 701 308
873 854 786
425 790 512
768 568 856
12 83 43
839 885 314
186 77 968
169 210 729
811 457 192
877 233 691
272 42 972
74 571 728
822 362 189
25 178 129
624 369 837
284 681 781
734 349 381
836 846 664
444 299 292
152 411 458
189 725 431
783 796 444
864 70 4
284 748 51
623 708 874
792 456 193
274 572 322
321 372 720
439 4 965
493 672 762
408 804 737
632 150 422
146 343 226
701 13 70
248 833 736
270 734 862
99 101 760
525 541 56
401 868 782
833 622 131
819 499 107
504 597 368
801 256 273
188 731 568
750 67 421
271 692 141
86 44 142
397 469 409
428 1 258
786 325 321
791 797 198
700 790 408
452 424 244
132 562 674
459 155 606
280 24 789
677 588 846
517 357 499
682 702 946
190 254 634
70 501 523
621 282 600
402 784 812
422 324 101
471 319 983
304 625 553
729 242 447
1 114 126
383 665 934
494 79 206
86 470 238
167 460 468
170 647 976
296 545 905
411 739 663
328 166 881
39 45 198
141 35 958
297 341 808
150 699 380
24 702 220
352 379 200
319 151 712
189 23 736
46 835 197
352 417 305
204 597 152
420 659 312
441 166 236
673 577 50
707 31 908
129 825 279
252 6 893
110 221 687
836 624 743
858 637 742
628 809 284
179 328 222
224 852 982
628 236 565
288 331 606
254 58 468
445 636 952
574 584 114
566 319 86
720 219 636
48 786 36
109 846 66
235 722 323
846 748 162
539 813 862
545 684 196
727 31 210
592 731 825
147 878 828
109 41 364
830 562 178
516 837 585
16 505 78
96 246 508
863 529 480
93 437 260
575 689 30
716 860 317
27 158 200
495 422 362
764 777 699
25 575 425
741 42 594
696 851 65
638 608 439
157 108 242
844 145 153
821 808 767
810 94 522
780 599 234
531 101 921
88 759 352
49 189 268
252 415 60
857 29 824
826 743 163
495 594 557
648 389 657
842 205 489
322 554 478
848 106 339
37 491 668
611 53 267
389 731 422
583 662 305
811 1 50
769 498 532
879 583 283
277 789 422
24 605 166
410 606 908
787 128 595
877 430 273
609 471 761
348 201 172
457 35 437
593 503 130
59 96 806
290 667 40
347 841 20
788 104 786
548 472 519
232 727 887
329 531 599
696 308 531
372 649 393
603 52 832
448 286 712
856 565 174
630 415 796
61 878 347
291 869 324
516 461 389
554 410 786
681 458 141
440 713 985
757 538 138
376 498 742
351 729 641
202 249 457
196 819 82
325 174 368
316 210 847
285 488 422
84 658 955
238 407 309
576 229 231
386 678 69
661 550 259
605 707 294
586 689 239
287 764 667
690 358 982
859 789 419
534 731 845
508 740 460
506 303 548
359 260 540
847 788 296
196 80 823
490 81 438
354 839 573
521 793 545
534 608 740
21 254 924
572 676 980
15 836 847
651 173 589
329 690 831
699 123 169
532 785 422
580 1 250
453 544 153
680 841 325
458 370 986
38 244 430
486 604 979
685 325 445
793 451 721
681 801 968
238 717 504
300 37 104
521 269 986
813 255 714
788 644 62
329 114 45
437 824 587
402 620 581
630 781 175
461 662 648
177 407 184
854 856 471
788 710 995
159 397 450
513 232 597
254 704 130
580 192 999
856 786 437
607 865 541
95 533 435
656 544 500
584 759 284
727 156 865
647 122 715
107 515 534
193 61 65
157 767 132
138 311 388
703 589 683
651 92 974
347 833 128
511 463 749
102 680 1000
83 644 456
41 83 389
8 698 568
55 314 16
739 94 691
55 373 213
228 100 991
95 158 788
192 287 323
396 668 169
599 356 272
78 26 999
761 297 915
811 194 692
271 572 768
835 745 952
277 292 36
281 326 286
649 467 399
663 257 350
671 556 873
159 511 214
526 375 546
241 8 192
118 113 534
847 641 825
572 801 763
797 130 400
31 741 284
312 821 86
175 680 985
210 293 468
730 756 924
461 786 647
270 578 79
679 600 584
17 572 764
369 10 212
841 521 311
197 628 583
878 444 673
726 440 862
208 46 165
116 595 341
40 107 677
356 822 147
787 504 128
114 508 945
339 36 158
492 635 244
121 528 627
392 731 837
761 749 727
411 270 45
221 543 518
806 671 4
83 372 267
801 765 955
804 808 145
585 224 458
686 526 909
462 645 123
56 173 865
795 361 372
541 323 722
182 155 641
230 288 564
241 692 459
77 292 533
635 752 997
235 701 631
318 326 127
362 801 39
718 639 51
748 55 68
413 192 402
694 15 820
385 691 898
509 261 120
83 270 177
526 798 365
552 471 267
569 248 33
539 805 697
518 390 492
8 639 75
712 441 455
349 138 240
622 732 474
161 586 387
16 643 300
811 32 597
480 343 37
761 589 141
768 211 155
838 225 85
249 540 99
274 448 510
199 209 893
279 741 224
198 378 66
218 461 382
72 476 347
93 145 387
847 223 719
811 590 142
672 84 894
125 881 929
397 784 705
516 47 768
243 744 408
576 575 821
137 745 957
787 704 695
287 21 611
422 726 568
730 882 441
228 649 989
384 140 606
655 82 783
446 771 55
122 337 200
484 607 533
87 546 377
99 809 682
7 90 13
841 113 651
799 300 976
434 581 236
114 856 11
409 439 313
444 586 179
173 237 286
152 805 81
436 864 623
257 466 386
578 428 538
273 689 980
335 837 11
726 870 923
619 29 573
402 735 744
435 342 73
272 779 251
99 882 917
125 837 577
220 714 147
59 734 14
598 108 266
493 367 347
619 191 526
195 614 849
623 749 107
317 210 305
394 170 347
235 725 84
664 317 754
867 206 788
266 582 200
507 471 616
868 392 202
154 175 122
254 586 882
685 794 88
22 611 923
603 488 874
469 530 489
670 531 971
1 377 591
55 484 384
216 803 459
835 748 306
183 457 991
822 237 85
877 141 553
15 772 463
125 828 303
208 635 470
139 557 799
665 298 16
264 97 336
611 769 403
742 568 480
608 597 211
815 81 334
301 204 720
256 317 723
375 837 427
214 275 130
474 19 715
474 815 672
632 321 73
843 213 887
203 169 389
874 838 474
581 17 895
547 217 719
764 505 299
80 565 904
50 241 860
791 72 385
400 646 658
379 531 575
567 877 591
391 871 238
429 786 921
222 164 700
148 725 529
461 226 929
763 699 723
248 174 189
433 303 116
680 706 335
369 275 93
454 110 933
577 590 297
657 6 668
394 213 711
382 590 465
788 3 896
45 835 770
204 798 788
92 859 457
511 404 685
119 791 765
681 657 623
795 140 752
334 525 649
543 815 954
653 357 852
561 189 684
836 572 816
416 329 334
185 64 914
545 432 196
108 816 250
687 520 499
430 259 188
128 53 719
378 738 770
625 7 65
144 10 974
401 295 773
528 298 219
874 432 984
73 288 70
752 260 354
487 30 70
480 99 783
50 874 886
1 664 353
741 377 464
418 311 627
544 796 492
417 620 683
653 766 283
695 788 943
56 470 443
35 447 8
762 78 795
583 184 183
313 843 936
616 584 42
850 569 740
176 253 445
589 705 473
609 690 675
93 10 228
373 20 942
113 508 434
184 405 62
537 624 81
311 657 479
66 427 513
182 751 587
777 348 520
710 195 290
367 420 398
804 418 159
662 629 593
172 638 390
72 677 901
86 871 771
364 571 643
731 703 1000
248 482 109
845 25 262
323 537 477
488 478 990
595 12 692
486 864 884
331 422 519
154 674 83
685 236 232
555 91 499
377 352 17
713 29 784
430 636 489
417 141 398
379 642 425
743 765 521
449 214 885
468 58 810
87 644 38
44 717 750
202 679 897
789 767 44
554 5 636
596 316 786
450 758 669
816 740 998
372 335 414
740 390 808
258 442 453
711 303 277
495 867 837
302 273 311
756 249 42
495 374 11
541 195 620
586 91 364
156 414 236
874 16 622
268 818 238
49 166 899
612 779 552
136 468 711
63 379 671
459 570 704
576 289 457
237 778 12
883 74 556
510 273 763
370 783 325
561 880 962
547 92 769
407 700 948
86 206 44
517 179 755
655 723 710
227 688 170
320 847 969
742 82 1
355 491 436
810 672 18
840 157 271
871 736 326
322 399 959
505 430 169
698 220 186
810 437 260
670 13 469
204 284 910
667 388 36
343 383 309
768 379 731
331 378 424
414 393 540
1 734 97
502 170 841
230 797 264
328 86 585
411 450 840
422 45 38
626 785 732
64 25 775
553 604 448
433 739 388
749 366 232
662 621 505
720 383 393
404 360 106
259 95 550
717 507 943
684 632 121
624 279 543
113 668 747
449 283 811
647 493 48
787 595 51
377 520 148
253 682 103
66 402 737
126 257 506
327 247 36
516 768 303
612 170 430
146 101 123
539 400 613
309 711 842
276 89 767
447 788 328
38 224 230
775 426 672
331 307 868
560 588 789
570 630 658
530 502 307
885 874 192
565 4 984
728 322 617
201 800 996
44 260 219
709 714 93
231 869 362
775 382 901
50 433 728
387 703 905
95 185 683
93 205 640
599 524 248
163 281 897
720 242 765
492 526 811
716 613 529
757 669 243
853 400 25
120 472 138
93 885 850
315 184 311
387 324 238
7 648 203
739 586 236
767 454 165
347 807 190
281 868 711
131 221 243
533 423 948
718 556 724
541 574 352
842 376 147
762 217 907
856 664 294
705 139 599
867 13 108
438 414 349
478 382 494
695 572 991
90 444 204
21 165 930
11 584 431
848 480 979
86 614 613
219 787 758
601 729 992
293 589 657
539 143 346
269 85 63
43 513 218
138 282 458
151 64 788
142 136 916
162 477 871
823 775 549
469 755 648
36 268 577
57 359 947
812 415 829
432 720 240
105 296 230
857 688 240
435 142 464
749 100 107
374 614 655
437 823 701
708 256 445
480 839 140
633 784 12
770 110 74
447 276 598
356 63 920
442 396 62
541 450 14
704 500 865
263 126 656
459 838 860
654 82 273
441 518 200
425 320 113
412 73 588
655 202 104
437 244 989
305 87 64
669 747 890
192 645 658
402 456 224
750 634 443
149 717 714
610 621 174
467 738 47
191 822 300
318 433 39
428 811 956
489 247 3
16 639 150
287 52 511
33 256 579
95 359 20
405 156 603
472 483 36
349 461 194
641 618 936
522 17 729
851 806 783
588 768 328
622 706 390
75 879 491
370 648 815
597 193 762
578 816 801
657 49 124
319 62 12
598 772 20
253 189 733
120 256 92
588 529 54
233 611 327
447 459 184
738 771 173
166 181 973
72 732 991
122 849 646
186 94 20
268 734 343
251 356 392
153 200 388
186 248 432
154 479 870
681 84 810
322 261 373
735 544 564
108 500 930
252 83 573
10 526 200
527 23 636
748 882 191
784 870 244
729 221 142
81 73 912
149 534 822
686 722 533
361 355 980
404 714 590
741 849 574
599 592 654
258 490 431
165 426 710
588 563 611
42 117 454
771 492 238
810 481 246
443 241 822
634 653 460
526 248 488
331 350 752
356 287 529
828 260 159
793 380 451
565 555 864
421 221 695
788 390 436
468 877 873
55 642 16
420 107 401
814 502 736
376 587 684
799 241 876
781 496 539
813 609 337
636 241 863
741 90 478
369 318 292
724 346 850
383 408 678
869 39 893
852 221 534
703 507 510
803 51 43
207 623 523
826 21 420
550 624 548
761 403 294
349 187 29
181 576 890
506 853 449
505 696 699
789 92 444
415 727 550
565 35 672
715 713 526
702 208 686
648 582 104
496 362 153
199 397 546
416 875 880
750 7 664
565 130 130
26 830 188
275 39 255
496 164 351
201 174 51
860 666 283
590 552 300
113 69 448
6 590 585
162 423 569
315 480 453
484 216 617
700 862 428
319 268 646
330 778 318
378 203 173
54 760 958
148 703 908
494 346 914
661 839 259
789 655 244
165 381 112
143 188 215
146 176 421
853 779 268
150 738 54
226 450 579
200 459 517
738 314 837
182 68 969
495 236 602
314 109 406
266 199 687
380 160 1
432 620 593
637 152 625
82 194 261
745 212 633
877 655 194
845 283 898
152 451 250
333 327 880
385 242 308
578 731 23
370 174 967
479 361 763
464 430 336
797 223 723
462 129 886
112 341 316
861 509 622
622 417 367
514 489 253
420 591 891
419 538 929
541 400 110
246 882 421
589 609 632
171 219 689
100 166 54
462 631 244
120 613 179
147 42 726
625 623 352
385 117 23
541 593 424
231 731 9
357 129 899
434 548 444
231 864 949
356 582 45
613 4 513
212 278 300
230 231 247
758 772 765
144 742 40
47 251 167
695 280 889
805 576 109
854 548 548
517 792 647
333 545 10
483 501 886
559 81 351
617 462 664
766 547 738
603 249 230
282 639 868
767 686 617
201 97 474
382 768 435
454 59 487
534 857 926
174 713 955
67 733 605
652 864 105
824 87 682
755 349 797
303 596 991
460 69 691
847 9 297
238 569 207
825 353 603
673 581 764
344 577 872
666 261 733
51 661 289
21 815 149
315 330 267
159 490 66
801 651 396
149 136 801
554 519 941
441 808 403
619 194 111
746 596 768
411 600 689
755 265 81
204 358 98
221 577 149
493 617 115
20 638 420
749 379 23
413 136 461
198 399 45
369 807 267
534 140 73
478 586 269
418 17 278
802 609 266
119 334 524
550 762 474
48 867 880
356 298 386
573 626 36
236 745 88
779 379 427
245 702 832
676 179 18
617 835 365
599 150 413
371 261 494
193 720 414
495 525 777
730 96 246
53 704 192
610 806 928
401 498 918
2 785 445
526 221 261
870 604 680
91 76 415
820 31 26
481 19 21
849 522 423
611 438 508
260 423 447
158 750 277
849 244 673
465 850 886
267 855 673
444 652 449
38 111 376
209 745 888
524 796 52
165 250 572
495 187 369
161 815 252
668 730 61
757 9 199
822 582 109
337 406 481
664 1 55
15 40 259
240 519 152
186 603 695
849 700 257
201 425 826
68 544 76
682 30 497
733 265 5
405 183 298
628 25 394
590 809 72
23 666 559
46 541 314
454 754 114
101 122 59
587 608 253
796 489 558
149 115 92
627 164 431
497 325 876
765 762 921
131 442 408
249 349 180
268 628 752
227 755 356
590 714 795
28 421 131
468 279 529
407 854 916
459 395 386
459 126 352
81 186 445
241 449 844
881 169 920
238 322 163
5 55 707
496 288 248
24 365 857
806 259 838
578 95 678
704 335 483
79 548 170
755 505 239
837 515 411
680 659 199
613 520 269
592 760 405
563 423 740
532 448 91
568 825 1
610 504 779
873 599 918
78 296 618
53 305 952
802 573 374
147 17 70
476 75 457
711 601 127
489 278 43
696 67 236
72 816 674
525 168 593
277 862 262
374 503 401
665 560 891
312 750 881
661 68 772
463 813 531
286 452 830
570 345 928
493 69 968
191 119 73
265 390 925
447 277 223
337 623 477
135 470 999
284 465 411
339 350 522
38 831 123
84 884 556
423 577 921
453 551 758
381 416 138
400 537 371
503 760 492
653 330 891
313 579 532
620 783 2
346 490 529
143 223 872
496 548 387
814 467 881
881 197 59
871 494 583
720 164 280
279 555 799
647 326 811
819 278 446
534 722 335
660 50 663
469 179 810
230 704 949
72 852 98
387 747 500
605 387 168
265 846 276
704 879 296
686 488 602
804 314 956
579 788 745
584 588 831
488 466 865
557 165 63
227 593 308
164 136 552
786 131 425
848 392 114
807 73 386
505 404 64
523 520 112
494 37 104
303 872 31
25 857 434
830 595 985
136 243 50
821 270 541
707 813 132
592 744 308
760 24 555
736 121 99
322 791 492
512 182 767
347 648 129
37 416 41
600 101 256
31 88 419
403 50 729
348 155 596
302 81 620
134 598 52
135 46 484
444 348 996
289 870 853
398 693 832
519 533 124
61 714 804
290 729 851
250 127 55
861 333 775
54 119 55
671 82 324
196 747 288
882 320 926
138 395 739
813 707 171
320 224 960
597 416 171
239 67 427
112 60 703
764 34 21
867 120 540
264 56 926
467 6 769
106 768 182
796 245 238
45 27 46
643 363 733
42 31 543
632 735 863
844 604 47
104 873 327
837 537 753
243 114 632
473 245 122
705 515 577
854 857 825
108 443 248
415 592 401
589 683 987
464 27 916
413 289 438
457 152 164
34 544 500
18 397 714
526 684 761
297 657 102
468 96 406
583 267 46
631 402 535
367 3 306
591 57 392
652 181 176
839 173 82
664 262 750
250 410 728
587 140 441
234 121 808
801 485 985
439 726 952
354 56 729
287 290 832
695 597 502
807 5 312
203 405 620
254 210 993
582 863 795
724 356 146
695 425 312
689 739 734
475 266 218
870 349 501
648 605 235
99 397 657
713 842 286
533 630 276
143 745 325
494 698 522
38 427 292
660 601 643
427 158 527
53 240 339
753 249 61
850 205 890
297 334 202
568 666 107
792 641 297
594 269 243
685 846 854
762 442 107
539 720 237
385 722 443
502 688 963
203 414 857
771 85 176
337 430 786
393 518 105
489 461 371
213 51 822
856 863 487
440 575 941
835 386 249
403 597 600
793 776 553
851 584 791
367 526 398
11 49 635
382 77 216
87 711 20
432 245 882
150 436 205
237 478 76
681 84 372
647 287 202
776 646 850
243 272 892
62 287 765
611 344 647
37 393 179
411 177 201
236 20 624
860 427 405
751 794 888
350 266 981
688 402 316
58 716 438
262 617 4
382 646 446
482 623 349
70 382 392
304 526 50
255 734 628
549 714 48
436 332 292
571 478 76
302 181 510
382 92 579
95 258 467
82 769 135
411 702 203
592 375 332
219 427 960
354 654 933
856 587 536
262 803 639
85 422 514
772 133 517
241 489 907
605 596 849
40 428 928
430 820 839
546 84 938
434 879 433
251 671 773
642 625 794
738 9 303
570 554 773
